data_type,s_rank,num_data_points,nelder_mead,powell,sgd,adam,rmsprop,bfgs,slsqp,dual_annealing,cobyla,genetic_algorithm,particle_swarm,diff_evolution
random,1,1,,,,,,,,,,,,
random,1,2,3.4113797908289047,3.3546553275449735,0.9783467180565435,3.5640751003132305,3.34199162784215,3.338617140255674,3.3932872954628195,2.619558704684459,3.3552967174325223,2.907716903652804,2.42579256349795,2.683727594198809
random,1,3,0.2531600080038978,0.35181938846991634,0.2837857828071024,0.31594875914729936,0.37681651146601247,0.2660381416947881,0.2979248870823865,0.3364076424869604,0.30149640460148985,0.31983860494345473,0.2837624869501285,0.296589904176896
random,1,4,0.2402297582695243,0.1676112354049697,0.048945538537177535,0.17497595267948873,0.12881471582062254,0.29299670486708473,0.22630957761343273,0.3445397651208868,0.2119334048455288,0.31509272806518873,0.3365691349703013,0.37125592531628615
