data_type,s_rank,num_data_points,nelder_mead,powell,sgd,adam,rmsprop,bfgs,slsqp,dual_annealing,cobyla,genetic_algorithm,particle_swarm,diff_evolution
random,4,2,,,,,,,,,,,,
orthogonal,4,2,-0.06467671660695057,-0.0350149477211158,-0.06700562002645638,-0.05096322681684917,-0.051247158515052016,-0.05245882287937975,-0.05585830749584364,-0.0418916095548979,-0.04395391975775326,-0.04737830822874506,-0.04308674153625752,-0.043495938111411336
non_lin_ind,4,2,0.006770957417982226,-0.021507838829729176,0.08968654788381936,-0.0030714077104278537,-0.002782959240803351,-0.016111998912378023,0.002961824069818042,0.000820188301098923,0.007837542586367763,0.0006563361926886224,0.0004246024523233416,0.00394084663044586
var_s_rank,4,2,0.028158510283468607,0.05777937340437689,-0.00620470108649307,0.0361656071521701,0.03564869677186305,0.035651524102628285,0.026343935108751992,0.03743575305151725,0.012756838524819514,0.033558693281721175,0.038348926213414014,0.03557559862005716
