data_type,s_rank,num_data_points,nelder_mead,powell,sgd,adam,rmsprop,bfgs,slsqp,dual_annealing,cobyla,genetic_algorithm,particle_swarm,diff_evolution
random,3,2,0.37207135804535313,0.3766968364118141,0.6253293781397444,0.375957308627251,0.3720938802109423,0.372060187637079,0.3758236221310824,0.36870760269793335,0.3741141455746244,0.37640294941433095,0.3813061030244749,0.3686928680271757
orthogonal,3,2,0.34242516014609253,0.3526808222926346,0.5932549960301134,0.3507688661984318,0.3508049166067286,0.35076826292129126,0.3500490175046208,0.3271912559233757,0.3434712168839016,0.34465999786467405,0.34284345142112144,0.3282935979742846
var_s_rank,3,2,0.3536131643810366,0.36090925795206946,0.6255421775594954,0.35704561553561964,0.3536516734249331,0.35361316458537406,0.3546974867918271,0.34307503439504056,0.36119168492247233,0.35328498264668917,0.3574573615108815,0.34311582920409867
